time,Tin,RHin,Tout,RHout,Voltage,Current
116106,26.70,69.50,26.80,67.00,12.30,3.00
116337,26.60,69.40,26.80,67.00,12.08,3.07
116561,26.60,69.40,26.80,67.00,12.30,3.15
116786,26.60,69.40,26.80,67.00,12.30,3.15
117042,26.60,69.40,26.80,67.00,12.30,3.22
117266,26.60,69.40,26.80,67.00,12.27,3.22
117490,26.60,69.40,26.80,67.00,12.32,3.07
117714,26.60,69.40,26.80,67.00,12.30,3.22
117939,26.60,69.40,26.80,67.00,12.27,3.37
118163,26.60,69.40,26.80,67.00,12.30,3.15
118394,26.60,69.40,26.80,67.00,12.10,3.15
118619,26.60,69.40,26.80,67.00,12.32,3.22
118843,26.60,69.40,26.80,67.00,12.27,3.37
119067,26.60,69.40,26.80,67.00,12.25,3.22
119291,26.60,69.40,26.80,67.00,12.27,3.22
119516,26.60,69.40,26.80,67.00,12.30,3.22
119743,26.60,69.40,26.80,67.00,12.30,3.30
119967,26.60,69.40,26.80,67.00,12.27,3.22
120192,26.60,69.40,26.80,67.00,12.25,3.44
120423,26.80,69.30,26.80,67.00,12.10,3.37
120647,26.80,69.30,26.80,67.00,12.32,3.37
120871,26.80,69.30,26.80,67.00,12.27,3.44
121096,26.80,69.30,26.80,67.00,12.25,3.44
121320,26.80,69.30,26.80,67.00,12.25,3.44
121544,26.80,69.30,26.80,67.00,12.27,3.44
121768,26.80,69.30,26.80,67.00,12.27,3.44
121993,26.80,69.30,26.80,67.00,12.27,3.52
122220,26.80,69.30,26.80,67.00,12.25,3.44
122480,27.30,68.90,26.80,67.00,12.10,3.44
122704,27.30,68.90,26.80,67.00,12.37,3.52
122929,27.30,68.90,26.80,67.00,12.27,3.59
123153,27.30,68.90,26.80,67.00,12.27,3.59
123377,27.30,68.90,26.80,67.00,12.22,3.59
123601,27.30,68.90,26.80,67.00,12.27,3.59
123826,27.30,68.90,26.80,67.00,12.22,3.59
124050,27.30,68.90,26.80,67.00,12.25,3.59
124275,27.30,68.90,26.80,67.00,12.25,3.59
124506,28.00,68.30,26.80,67.00,12.10,3.52
124730,28.00,68.30,26.80,67.00,12.27,3.74
124957,28.00,68.30,26.80,67.00,12.22,3.67
125181,28.00,68.30,26.80,67.00,12.27,3.52
125406,28.00,68.30,26.80,67.00,12.25,3.52
125630,28.00,68.30,26.80,67.00,12.20,3.59
125854,28.00,68.30,26.80,67.00,12.27,3.59
126078,28.00,68.30,26.80,67.00,12.25,3.67
126304,28.00,68.30,26.80,67.00,12.25,3.59
126534,28.80,67.30,26.80,67.00,12.05,3.59
126758,28.80,67.30,26.80,67.00,12.27,3.67
126983,28.80,67.30,26.80,67.00,12.25,3.59
127207,28.80,67.30,26.80,67.00,12.22,3.67
127431,28.80,67.30,26.80,67.00,12.25,3.67
127659,28.80,67.30,26.80,67.00,12.22,3.67
127911,28.80,67.30,26.80,67.00,12.25,3.74
128136,28.80,67.30,26.80,67.00,12.25,3.67
128360,28.80,67.30,26.80,67.00,12.25,3.67
128592,29.70,66.50,26.80,67.00,12.08,3.67
128817,29.70,66.50,26.80,67.00,12.30,3.74
129041,29.70,66.50,26.80,67.00,12.27,3.67
129265,29.70,66.50,26.80,67.00,12.27,3.67
129489,29.70,66.50,26.80,67.00,12.27,3.81
129714,29.70,66.50,26.80,67.00,12.25,3.74
129938,29.70,66.50,26.80,67.00,12.27,3.81
130162,29.70,66.50,26.80,67.00,12.27,3.74
130390,29.70,66.50,26.80,67.00,12.25,3.74
130620,30.60,65.20,26.90,67.10,12.08,3.74
130845,30.60,65.20,26.90,67.10,12.27,3.89
131069,30.60,65.20,26.90,67.10,12.27,3.81
131294,30.60,65.20,26.90,67.10,12.25,3.89
131518,30.60,65.20,26.90,67.10,12.25,3.89
131742,30.60,65.20,26.90,67.10,12.27,3.89
131966,30.60,65.20,26.90,67.10,12.27,3.89
132191,30.60,65.20,26.90,67.10,12.27,3.89
132415,30.60,65.20,26.90,67.10,12.25,3.89
132646,31.60,63.70,26.90,67.10,12.10,3.89
132871,31.60,63.70,26.90,67.10,12.27,3.96
133098,31.60,63.70,26.90,67.10,12.27,3.89
133351,31.60,63.70,26.90,67.10,12.25,3.89
133575,31.60,63.70,26.90,67.10,12.27,3.89
133799,31.60,63.70,26.90,67.10,12.27,3.81
134024,31.60,63.70,26.90,67.10,12.27,3.96
134249,31.60,63.70,26.90,67.10,12.27,3.89
134473,31.60,63.70,26.90,67.10,12.27,3.89
134705,32.50,62.90,26.90,67.10,12.10,3.81
134929,32.50,62.90,26.90,67.10,12.32,3.89
135153,32.50,62.90,26.90,67.10,12.25,3.96
135377,32.50,62.90,26.90,67.10,12.25,3.96
135602,32.50,62.90,26.90,67.10,12.25,3.96
135829,32.50,62.90,26.90,67.10,12.30,3.96
136053,32.50,62.90,26.90,67.10,12.27,3.89
136278,32.50,62.90,26.90,67.10,12.25,4.04
136502,32.50,62.90,26.90,67.10,12.27,3.96
136733,33.50,61.60,26.90,67.10,12.10,3.96
136957,33.50,61.60,26.90,67.10,12.30,4.11
137182,33.50,61.60,26.90,67.10,12.27,4.04
137406,33.50,61.60,26.90,67.10,12.27,3.96
137630,33.50,61.60,26.90,67.10,12.30,4.04
137854,33.50,61.60,26.90,67.10,12.27,4.04
138080,33.50,61.60,26.90,67.10,12.27,3.96
138304,33.50,61.60,26.90,67.10,12.27,4.04
138530,33.50,61.60,26.90,67.10,12.27,3.96
138790,34.50,60.00,26.90,67.10,12.10,3.96
139015,34.50,60.00,26.90,67.10,12.30,4.04
139239,34.50,60.00,26.90,67.10,12.25,4.11
139463,34.50,60.00,26.90,67.10,12.27,4.04
139687,34.50,60.00,26.90,67.10,12.25,4.11
139912,34.50,60.00,26.90,67.10,12.27,4.11
140136,34.50,60.00,26.90,67.10,12.25,4.11
140360,34.50,60.00,26.90,67.10,12.27,4.04
140584,34.50,60.00,26.90,67.10,12.27,3.96
140816,35.40,58.80,27.00,67.10,12.10,3.96
141040,35.40,58.80,27.00,67.10,12.30,4.11
141267,35.40,58.80,27.00,67.10,12.25,4.11
141492,35.40,58.80,27.00,67.10,12.25,4.04
141716,35.40,58.80,27.00,67.10,12.27,4.11
141940,35.40,58.80,27.00,67.10,12.27,4.04
142164,35.40,58.80,27.00,67.10,12.27,4.11
142389,35.40,58.80,27.00,67.10,12.27,4.18
142613,35.40,58.80,27.00,67.10,12.27,4.11
142844,36.40,57.40,27.00,67.10,12.10,4.11
143069,36.40,57.40,27.00,67.10,12.30,4.18
143293,36.40,57.40,27.00,67.10,12.27,4.18
143517,36.40,57.40,27.00,67.10,12.27,4.18
143741,36.40,57.40,27.00,67.10,12.27,4.18
143969,36.40,57.40,27.00,67.10,12.27,4.11
144193,36.40,57.40,27.00,67.10,12.27,4.11
144446,36.40,57.40,27.00,67.10,12.25,4.11
144670,36.40,57.40,27.00,67.10,12.27,4.11
144902,37.30,56.10,27.10,67.10,12.08,4.26
145126,37.30,56.10,27.10,67.10,12.27,4.04
145350,37.30,56.10,27.10,67.10,12.25,4.11
145574,37.30,56.10,27.10,67.10,12.27,4.11
145799,37.30,56.10,27.10,67.10,12.27,4.11
146023,37.30,56.10,27.10,67.10,12.25,4.11
146248,37.30,56.10,27.10,67.10,12.27,4.18
146472,37.30,56.10,27.10,67.10,12.27,4.11
146699,37.30,56.10,27.10,67.10,12.27,4.11
146929,38.20,54.80,27.10,67.10,12.05,4.18
147153,38.20,54.80,27.10,67.10,12.30,4.18
147378,38.20,54.80,27.10,67.10,12.27,4.18
147602,38.20,54.80,27.10,67.10,12.25,4.18
147827,38.20,54.80,27.10,67.10,12.27,4.18
148051,38.20,54.80,27.10,67.10,12.27,4.26
148276,38.20,54.80,27.10,67.10,12.27,4.18
148500,38.20,54.80,27.10,67.10,12.25,4.18
148724,38.20,54.80,27.10,67.10,12.27,4.18
148956,39.10,53.40,27.10,67.00,12.08,4.18
149180,39.10,53.40,27.10,67.00,12.30,4.18
149402,39.10,53.40,27.10,67.00,12.25,4.26
149626,39.10,53.40,27.10,67.00,12.25,4.26
149880,39.10,53.40,27.10,67.00,12.22,4.26
150105,39.10,53.40,27.10,67.00,12.27,4.18
150329,39.10,53.40,27.10,67.00,12.27,4.33
150553,39.10,53.40,27.10,67.00,12.27,4.18
150777,39.10,53.40,27.10,67.00,12.27,4.18
151009,39.90,52.10,27.20,67.10,12.10,4.26
151233,39.90,52.10,27.20,67.10,12.30,4.26
151457,39.90,52.10,27.20,67.10,12.27,4.26
151682,39.90,52.10,27.20,67.10,12.25,4.26
151909,39.90,52.10,27.20,67.10,12.25,4.33
152133,39.90,52.10,27.20,67.10,12.25,4.26
152357,39.90,52.10,27.20,67.10,12.27,4.26
152582,39.90,52.10,27.20,67.10,12.27,4.26
152806,39.90,52.10,27.20,67.10,12.27,4.26
153037,40.80,50.60,27.30,67.10,12.10,4.33
153262,40.80,50.60,27.30,67.10,12.30,4.33
153486,40.80,50.60,27.30,67.10,12.27,4.26
153710,40.80,50.60,27.30,67.10,12.25,4.33
153935,40.80,50.60,27.30,67.10,12.27,4.26
154160,40.80,50.60,27.30,67.10,12.25,4.33
154384,40.80,50.60,27.30,67.10,12.27,4.33
154611,40.80,50.60,27.30,67.10,12.25,4.26
154835,40.80,50.60,27.30,67.10,12.27,4.33
155066,41.60,49.40,27.30,67.00,12.05,4.41
155290,41.60,49.40,27.30,67.00,12.25,4.41
155544,41.60,49.40,27.30,67.00,12.25,4.41
155768,41.60,49.40,27.30,67.00,12.25,4.41
155993,41.60,49.40,27.30,67.00,12.25,4.33
156217,41.60,49.40,27.30,67.00,12.25,4.48
156441,41.60,49.40,27.30,67.00,12.25,4.41
156665,41.60,49.40,27.30,67.00,12.25,4.41
156890,41.60,49.40,27.30,67.00,12.25,4.48
157121,42.30,47.90,27.30,66.90,12.08,4.48
157347,42.30,47.90,27.30,66.90,12.27,4.48
157573,42.30,47.90,27.30,66.90,12.25,4.41
157797,42.30,47.90,27.30,66.90,12.25,4.48
158021,42.30,47.90,27.30,66.90,12.25,4.41
158245,42.30,47.90,27.30,66.90,12.25,4.48
158470,42.30,47.90,27.30,66.90,12.27,4.48
158694,42.30,47.90,27.30,66.90,12.22,4.41
158918,42.30,47.90,27.30,66.90,12.25,4.48
159150,43.10,46.60,27.40,66.90,12.08,4.41
159374,43.10,46.60,27.40,66.90,12.30,4.48
159598,43.10,46.60,27.40,66.90,12.27,4.41
159822,43.10,46.60,27.40,66.90,12.25,4.41
160049,43.10,46.60,27.40,66.90,12.27,4.41
160273,43.10,46.60,27.40,66.90,12.27,4.41
160498,43.10,46.60,27.40,66.90,12.25,4.48
160722,43.10,46.60,27.40,66.90,12.27,4.41
160974,43.10,46.60,27.40,66.90,12.25,4.41
161206,43.80,45.10,27.50,66.80,12.08,4.33
161430,43.80,45.10,27.50,66.80,12.30,4.41
161654,43.80,45.10,27.50,66.80,12.25,4.48
161879,43.80,45.10,27.50,66.80,12.25,4.41
162103,43.80,45.10,27.50,66.80,12.25,4.48
162327,43.80,45.10,27.50,66.80,12.25,4.41
162551,43.80,45.10,27.50,66.80,12.27,4.48
162779,43.80,45.10,27.50,66.80,12.25,4.48
163003,43.80,45.10,27.50,66.80,12.27,4.48
163234,44.50,43.60,27.60,66.80,12.08,4.48
163459,44.50,43.60,27.60,66.80,12.27,4.48
163683,44.50,43.60,27.60,66.80,12.25,4.41
163907,44.50,43.60,27.60,66.80,12.25,4.48
164131,44.50,43.60,27.60,66.80,12.25,4.48
164356,44.50,43.60,27.60,66.80,12.25,4.55
164580,44.50,43.60,27.60,66.80,12.22,4.55
164804,44.50,43.60,27.60,66.80,12.25,4.55
165028,44.50,43.60,27.60,66.80,12.25,4.63
165260,45.20,42.80,27.60,66.70,12.08,4.55
165486,45.20,42.80,27.60,66.70,12.25,4.55
165710,45.20,42.80,27.60,66.70,12.27,4.63
165935,45.20,42.80,27.60,66.70,12.25,4.55
166159,45.20,42.80,27.60,66.70,12.25,4.55
166413,45.20,42.80,27.60,66.70,12.25,4.48
166637,45.20,42.80,27.60,66.70,12.25,4.55
166861,45.20,42.80,27.60,66.70,12.27,4.55
167086,45.20,42.80,27.60,66.70,12.27,4.48
167316,45.90,41.50,27.70,66.60,12.10,4.41
167540,45.90,41.50,27.70,66.60,12.27,4.48
167766,45.90,41.50,27.70,66.60,12.27,4.55
167990,45.90,41.50,27.70,66.60,12.27,4.55
168216,45.90,41.50,27.70,66.60,12.25,4.48
168440,45.90,41.50,27.70,66.60,12.27,4.55
168665,45.90,41.50,27.70,66.60,12.25,4.48
168889,45.90,41.50,27.70,66.60,12.25,4.55
169113,45.90,41.50,27.70,66.60,12.27,4.55
169345,46.50,40.30,27.70,66.50,12.08,4.48
169569,46.50,40.30,27.70,66.50,12.27,4.48
169793,46.50,40.30,27.70,66.50,12.25,4.55
170017,46.50,40.30,27.70,66.50,12.27,4.55
170242,46.50,40.30,27.70,66.50,12.25,4.63
170466,46.50,40.30,27.70,66.50,12.25,4.55
170690,46.50,40.30,27.70,66.50,12.25,4.63
170917,46.50,40.30,27.70,66.50,12.27,4.55
171142,46.50,40.30,27.70,66.50,12.25,4.55
171373,47.10,39.10,27.80,66.40,12.08,4.55
171597,47.10,39.10,27.80,66.40,12.27,4.48
171850,47.10,39.10,27.80,66.40,12.25,4.55
172075,47.10,39.10,27.80,66.40,12.25,4.48
172299,47.10,39.10,27.80,66.40,12.25,4.63
172523,47.10,39.10,27.80,66.40,12.25,4.55
172747,47.10,39.10,27.80,66.40,12.22,4.55
172972,47.10,39.10,27.80,66.40,12.25,4.55
173196,47.10,39.10,27.80,66.40,12.25,4.48
173427,47.70,38.20,27.90,66.30,12.10,4.55
173655,47.70,38.20,27.90,66.30,12.27,4.63
173879,47.70,38.20,27.90,66.30,12.25,4.63
174103,47.70,38.20,27.90,66.30,12.27,4.63
174327,47.70,38.20,27.90,66.30,12.25,4.63
174552,47.70,38.20,27.90,66.30,12.25,4.63
174776,47.70,38.20,27.90,66.30,12.25,4.70
175000,47.70,38.20,27.90,66.30,12.20,4.70
175224,47.70,38.20,27.90,66.30,12.22,4.63
175456,48.30,37.20,28.00,66.10,12.08,4.63
175680,48.30,37.20,28.00,66.10,12.27,4.63
175904,48.30,37.20,28.00,66.10,12.25,4.55
176129,48.30,37.20,28.00,66.10,12.27,4.63
176366,48.30,37.20,28.00,66.10,12.25,4.63
176592,48.30,37.20,28.00,66.10,12.25,4.63
176819,48.30,37.20,28.00,66.10,12.25,4.55
177045,48.30,37.20,28.00,66.10,12.27,4.55
177300,48.30,37.20,28.00,66.10,12.25,4.63
177533,48.90,36.00,28.00,66.00,12.08,4.63
177760,48.90,36.00,28.00,66.00,12.27,4.63
177987,48.90,36.00,28.00,66.00,12.25,4.63
178213,48.90,36.00,28.00,66.00,12.25,4.63
178440,48.90,36.00,28.00,66.00,12.25,4.63
178666,48.90,36.00,28.00,66.00,12.25,4.63
178895,48.90,36.00,28.00,66.00,12.27,4.70
179123,48.90,36.00,28.00,66.00,12.27,4.63
179349,48.90,36.00,28.00,66.00,12.25,4.63
179582,49.50,34.70,28.10,65.80,12.08,4.55
179809,49.50,34.70,28.10,65.80,12.27,4.70
180035,49.50,34.70,28.10,65.80,12.25,4.55
180262,49.50,34.70,28.10,65.80,12.25,4.70
180489,49.50,34.70,28.10,65.80,12.22,4.63
180715,49.50,34.70,28.10,65.80,12.25,4.70
180941,49.50,34.70,28.10,65.80,12.25,4.70
181169,49.50,34.70,28.10,65.80,12.25,4.63
181395,49.50,34.70,28.10,65.80,12.25,4.70
181630,50.00,34.70,28.30,65.80,12.10,4.63
181858,50.00,34.70,28.30,65.80,12.30,4.63
182084,50.00,34.70,28.30,65.80,12.25,4.70
182310,50.00,34.70,28.30,65.80,12.25,4.63
182537,50.00,34.70,28.30,65.80,12.25,4.70
182793,50.00,34.70,28.30,65.80,12.27,4.63
183019,50.00,34.70,28.30,65.80,12.25,4.63
183246,50.00,34.70,28.30,65.80,12.25,4.63
183473,50.00,34.70,28.30,65.80,12.25,4.63
183706,50.50,33.30,28.30,65.60,12.05,4.63
183932,50.50,33.30,28.30,65.60,12.30,4.70
184159,50.50,33.30,28.30,65.60,12.27,4.63
184388,50.50,33.30,28.30,65.60,12.25,4.63
184614,50.50,33.30,28.30,65.60,12.25,4.63
184842,50.50,33.30,28.30,65.60,12.25,4.55
185068,50.50,33.30,28.30,65.60,12.27,4.55
185294,50.50,33.30,28.30,65.60,12.27,4.55
185522,50.50,33.30,28.30,65.60,12.27,4.63
185754,51.20,32.30,28.40,65.40,12.10,4.63
185980,51.20,32.30,28.40,65.40,12.27,4.55
186208,51.20,32.30,28.40,65.40,12.25,4.70
186434,51.20,32.30,28.40,65.40,12.25,4.55
186660,51.20,32.30,28.40,65.40,12.25,4.55
186888,51.20,32.30,28.40,65.40,12.27,4.63
187117,51.20,32.30,28.40,65.40,12.27,4.55
187343,51.20,32.30,28.40,65.40,12.25,4.63
187570,51.20,32.30,28.40,65.40,12.25,4.63
187803,51.70,31.40,28.50,65.20,12.08,4.55
188029,51.70,31.40,28.50,65.20,12.27,4.55
188284,51.70,31.40,28.50,65.20,12.25,4.63
188512,51.70,31.40,28.50,65.20,12.27,4.63
188738,51.70,31.40,28.50,65.20,12.25,4.55
188964,51.70,31.40,28.50,65.20,12.27,4.55
189191,51.70,31.40,28.50,65.20,12.27,4.63
189418,51.70,31.40,28.50,65.20,12.25,4.63
189644,51.70,31.40,28.50,65.20,12.25,4.70
189882,52.10,30.20,28.60,65.10,12.08,4.55
190108,52.10,30.20,28.60,65.10,12.27,4.63
190334,52.10,30.20,28.60,65.10,12.25,4.70
190561,52.10,30.20,28.60,65.10,12.27,4.63
190788,52.10,30.20,28.60,65.10,12.22,4.70
191014,52.10,30.20,28.60,65.10,12.27,4.63
191241,52.10,30.20,28.60,65.10,12.22,4.63
191468,52.10,30.20,28.60,65.10,12.25,4.63
191694,52.10,30.20,28.60,65.10,12.25,4.55
191929,52.70,29.80,28.70,65.00,12.08,4.63
192155,52.70,29.80,28.70,65.00,12.27,4.70
192381,52.70,29.80,28.70,65.00,12.25,4.70
192611,52.70,29.80,28.70,65.00,12.25,4.63
192837,52.70,29.80,28.70,65.00,12.25,4.63
193063,52.70,29.80,28.70,65.00,12.25,4.63
193291,52.70,29.80,28.70,65.00,12.27,4.63
193517,52.70,29.80,28.70,65.00,12.25,4.63
193743,52.70,29.80,28.70,65.00,12.25,4.63
194007,53.20,29.10,28.80,64.70,12.08,4.63
194234,53.20,29.10,28.80,64.70,12.30,4.70
194460,53.20,29.10,28.80,64.70,12.27,4.63
194686,53.20,29.10,28.80,64.70,12.25,4.63
194913,53.20,29.10,28.80,64.70,12.25,4.63
195140,53.20,29.10,28.80,64.70,12.25,4.70
195368,53.20,29.10,28.80,64.70,12.25,4.70
195596,53.20,29.10,28.80,64.70,12.25,4.63
195822,53.20,29.10,28.80,64.70,12.25,4.63
196056,53.60,28.40,28.90,64.60,12.05,4.63
196282,53.60,28.40,28.90,64.60,12.27,4.85
196508,53.60,28.40,28.90,64.60,12.25,4.85
196734,53.60,28.40,28.90,64.60,12.25,4.78
196962,53.60,28.40,28.90,64.60,12.25,4.78
197188,53.60,28.40,28.90,64.60,12.27,4.85
197414,53.60,28.40,28.90,64.60,12.22,4.85
197641,53.60,28.40,28.90,64.60,12.22,4.70
197868,53.60,28.40,28.90,64.60,12.25,4.78
198104,54.10,27.80,29.00,64.40,12.08,4.78
198330,54.10,27.80,29.00,64.40,12.27,4.78
198556,54.10,27.80,29.00,64.40,12.27,4.70
198784,54.10,27.80,29.00,64.40,12.22,4.78
199010,54.10,27.80,29.00,64.40,12.25,4.78
199236,54.10,27.80,29.00,64.40,12.25,4.85
199491,54.10,27.80,29.00,64.40,12.25,4.78
199717,54.10,27.80,29.00,64.40,12.25,4.78
199944,54.10,27.80,29.00,64.40,12.25,4.78
200177,54.60,27.00,29.10,64.20,12.08,4.78
200403,54.60,27.00,29.10,64.20,12.27,4.78
200630,54.60,27.00,29.10,64.20,12.22,4.78
200859,54.60,27.00,29.10,64.20,12.25,4.78
201085,54.60,27.00,29.10,64.20,12.22,4.78
201313,54.60,27.00,29.10,64.20,12.22,4.78
201539,54.60,27.00,29.10,64.20,12.25,4.85
201765,54.60,27.00,29.10,64.20,12.25,4.85
201992,54.60,27.00,29.10,64.20,12.22,4.92
202225,55.00,26.60,29.30,64.10,12.08,4.85
202451,55.00,26.60,29.30,64.10,12.25,4.85
202678,55.00,26.60,29.30,64.10,12.22,4.85
202905,55.00,26.60,29.30,64.10,12.25,4.85
203131,55.00,26.60,29.30,64.10,12.25,4.85
203358,55.00,26.60,29.30,64.10,12.25,4.85
203587,55.00,26.60,29.30,64.10,12.22,4.70
203813,55.00,26.60,29.30,64.10,12.25,4.85
204041,55.00,26.60,29.30,64.10,12.22,4.78
204273,55.50,26.00,29.40,63.80,12.08,4.85
204499,55.50,26.00,29.40,63.80,12.27,4.85
204727,55.50,26.00,29.40,63.80,12.22,4.85
204982,55.50,26.00,29.40,63.80,12.22,4.85
205208,55.50,26.00,29.40,63.80,12.22,4.85
205435,55.50,26.00,29.40,63.80,12.25,4.78
205662,55.50,26.00,29.40,63.80,12.22,4.78
205888,55.50,26.00,29.40,63.80,12.22,4.85
206114,55.50,26.00,29.40,63.80,12.25,4.85
206351,55.80,25.30,29.50,63.60,12.05,4.85
206577,55.80,25.30,29.50,63.60,12.27,4.92
206804,55.80,25.30,29.50,63.60,12.22,4.78
207031,55.80,25.30,29.50,63.60,12.22,4.78
207257,55.80,25.30,29.50,63.60,12.25,4.85
207483,55.80,25.30,29.50,63.60,12.22,4.85
207710,55.80,25.30,29.50,63.60,12.22,4.92
207937,55.80,25.30,29.50,63.60,12.22,4.78
208163,55.80,25.30,29.50,63.60,12.22,4.92
208397,56.30,24.80,29.60,63.30,12.05,4.85
208623,56.30,24.80,29.60,63.30,12.25,4.85
208852,56.30,24.80,29.60,63.30,12.25,4.78
209079,56.30,24.80,29.60,63.30,12.22,4.85
209305,56.30,24.80,29.60,63.30,12.22,5.00
209531,56.30,24.80,29.60,63.30,12.25,4.85
209759,56.30,24.80,29.60,63.30,12.25,4.85
209985,56.30,24.80,29.60,63.30,12.25,4.85
210211,56.30,24.80,29.60,63.30,12.22,4.85
210473,56.70,24.20,29.70,63.00,12.05,4.70
210700,56.70,24.20,29.70,63.00,12.25,4.70
210926,56.70,24.20,29.70,63.00,12.22,4.70
211153,56.70,24.20,29.70,63.00,12.25,4.78
211380,56.70,24.20,29.70,63.00,12.22,4.78
211609,56.70,24.20,29.70,63.00,12.25,4.78
211835,56.70,24.20,29.70,63.00,12.25,4.85
212062,56.70,24.20,29.70,63.00,12.25,4.78
212288,56.70,24.20,29.70,63.00,12.25,4.70
212521,57.20,23.60,29.80,62.80,12.10,4.70
212748,57.20,23.60,29.80,62.80,12.27,4.70
212975,57.20,23.60,29.80,62.80,12.25,4.78
213201,57.20,23.60,29.80,62.80,12.25,4.70
213428,57.20,23.60,29.80,62.80,12.25,4.70
213654,57.20,23.60,29.80,62.80,12.25,4.78
213880,57.20,23.60,29.80,62.80,12.25,4.70
214108,57.20,23.60,29.80,62.80,12.25,4.78
214337,57.20,23.60,29.80,62.80,12.27,4.70
214569,57.60,23.10,29.90,62.60,12.08,4.78
214796,57.60,23.10,29.90,62.60,12.27,4.70
215023,57.60,23.10,29.90,62.60,12.22,4.78
215249,57.60,23.10,29.90,62.60,12.25,4.85
215476,57.60,23.10,29.90,62.60,12.22,4.78
215702,57.60,23.10,29.90,62.60,12.22,4.78
215928,57.60,23.10,29.90,62.60,12.22,4.78
216184,57.60,23.10,29.90,62.60,12.27,4.78
216411,57.60,23.10,29.90,62.60,12.22,4.85
216644,58.00,22.70,30.10,62.40,12.08,4.85
216871,58.00,22.70,30.10,62.40,12.25,4.78
217100,58.00,22.70,30.10,62.40,12.27,4.85
217327,58.00,22.70,30.10,62.40,12.25,4.78
217553,58.00,22.70,30.10,62.40,12.25,4.70
217780,58.00,22.70,30.10,62.40,12.25,4.78
218006,58.00,22.70,30.10,62.40,12.25,4.78
218233,58.00,22.70,30.10,62.40,12.25,4.78
218460,58.00,22.70,30.10,62.40,12.25,4.78
218693,58.50,22.40,30.20,62.10,12.08,4.78
218919,58.50,22.40,30.20,62.10,12.27,4.78
219146,58.50,22.40,30.20,62.10,12.27,4.78
219372,58.50,22.40,30.20,62.10,12.22,4.78
219598,58.50,22.40,30.20,62.10,12.22,4.78
219828,58.50,22.40,30.20,62.10,12.25,4.78
220055,58.50,22.40,30.20,62.10,12.25,4.78
220281,58.50,22.40,30.20,62.10,12.22,4.78
220508,58.50,22.40,30.20,62.10,12.27,4.85
220742,58.80,21.80,30.30,61.90,12.08,4.78
220968,58.80,21.80,30.30,61.90,12.27,4.78
221195,58.80,21.80,30.30,61.90,12.27,4.78
221421,58.80,21.80,30.30,61.90,12.25,4.70
221677,58.80,21.80,30.30,61.90,12.27,4.85
221903,58.80,21.80,30.30,61.90,12.25,4.78
222130,58.80,21.80,30.30,61.90,12.25,4.78
222357,58.80,21.80,30.30,61.90,12.25,4.78
222586,58.80,21.80,30.30,61.90,12.25,4.78
222819,59.20,21.20,30.40,61.60,12.05,4.85
223045,59.20,21.20,30.40,61.60,12.27,4.70
223272,59.20,21.20,30.40,61.60,12.25,4.78
223499,59.20,21.20,30.40,61.60,12.25,4.92
223725,59.20,21.20,30.40,61.60,12.25,4.92
223952,59.20,21.20,30.40,61.60,12.25,4.85
224179,59.20,21.20,30.40,61.60,12.25,4.92
224405,59.20,21.20,30.40,61.60,12.22,4.85
224631,59.20,21.20,30.40,61.60,12.10,4.92
224865,59.50,20.70,30.50,61.40,11.93,4.92
225091,59.50,20.70,30.50,61.40,12.13,4.92
225320,59.50,20.70,30.50,61.40,12.15,4.85
225548,59.50,20.70,30.50,61.40,12.15,4.92
225774,59.50,20.70,30.50,61.40,12.20,4.92
226000,59.50,20.70,30.50,61.40,12.08,4.78
226227,59.50,20.70,30.50,61.40,12.03,4.92
226453,59.50,20.70,30.50,61.40,12.13,4.92
226680,59.50,20.70,30.50,61.40,12.15,4.85
226914,59.80,20.00,30.60,61.10,12.00,4.85
227169,59.80,20.00,30.60,61.10,12.15,4.78
227396,59.80,20.00,30.60,61.10,12.13,4.85
227622,59.80,20.00,30.60,61.10,12.15,4.85
227849,59.80,20.00,30.60,61.10,12.15,4.85
228078,59.80,20.00,30.60,61.10,12.08,4.85
228304,59.80,20.00,30.60,61.10,12.15,4.85
228531,59.80,20.00,30.60,61.10,12.20,4.85
228758,59.80,20.00,30.60,61.10,12.18,4.85
228992,60.20,19.40,30.70,60.80,11.79,4.92
229218,60.20,19.40,30.70,60.80,12.00,4.92
229445,60.20,19.40,30.70,60.80,11.96,4.78
229671,60.20,19.40,30.70,60.80,12.25,4.92
229898,60.20,19.40,30.70,60.80,12.00,4.92
230124,60.20,19.40,30.70,60.80,12.00,4.85
230351,60.20,19.40,30.70,60.80,12.00,4.92
230578,60.20,19.40,30.70,60.80,11.98,4.92
230807,60.20,19.40,30.70,60.80,12.00,4.92
231040,60.50,19.40,30.80,60.60,11.83,4.85
231266,60.50,19.40,30.80,60.60,12.20,4.85
231493,60.50,19.40,30.80,60.60,12.20,4.85
231719,60.50,19.40,30.80,60.60,12.27,4.85
231946,60.50,19.40,30.80,60.60,12.22,4.85
232172,60.50,19.40,30.80,60.60,12.25,4.85
232398,60.50,19.40,30.80,60.60,12.25,4.92
232654,60.50,19.40,30.80,60.60,12.25,4.78
232881,60.50,19.40,30.80,60.60,12.27,4.85
233115,60.90,19.40,30.90,60.30,12.08,4.85
233341,60.90,19.40,30.90,60.30,12.27,4.85
233571,60.90,19.40,30.90,60.30,12.22,4.85
